
Predictions were generated on 06-Sep-2024 at 17:54:47 using FAST (v8.16.00a-bjj, 27-Jul-2016), compiled as a 32-bit application using single precision
 linked with  NWTC Subroutine Library (v2.09.00, 23-Jul-2016); ElastoDyn (v1.04.00a-bjj, 26-Jul-2016); InflowWind (v3.03.00, 26-Jul-2016); AeroDyn14 (v14.05.01a-bjj, 25-Jul-2016); ServoDyn (v1.06.00a-bjj, 26-Jul-2016)

Description from the FAST input file: NREL 5.0 MW Baseline Wind Turbine (Onshore)

Time      	Wind1VelX 	BldPitch1 	RotSpeed  	TTDspFA   	TwrBsMyt  	LSShftTq  	RootMyc1  	GenPwr    	GenTq     
(s)       	(m/s)     	(deg)     	(rpm)     	(m)       	(kN·m)    	(kN·m)    	(kN·m)    	(kW)      	(kN·m)    
   49.6750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.558E+03	 5.000E+03	 4.309E+01
   49.6875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.556E+03	 5.000E+03	 4.309E+01
   49.7000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.553E+03	 5.000E+03	 4.309E+01
   49.7125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.551E+03	 5.000E+03	 4.309E+01
   49.7250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.549E+03	 5.000E+03	 4.309E+01
   49.7375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.547E+03	 5.000E+03	 4.309E+01
   49.7500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.545E+03	 5.000E+03	 4.309E+01
   49.7625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.543E+03	 5.000E+03	 4.309E+01
   49.7750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.541E+03	 5.000E+03	 4.309E+01
   49.7875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.539E+03	 5.000E+03	 4.309E+01
   49.8000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.537E+03	 5.000E+03	 4.309E+01
   49.8125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.535E+03	 5.000E+03	 4.309E+01
   49.8250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.533E+03	 5.000E+03	 4.309E+01
   49.8375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.532E+03	 5.000E+03	 4.309E+01
   49.8500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.530E+03	 5.000E+03	 4.309E+01
   49.8625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.528E+03	 5.000E+03	 4.309E+01
   49.8750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.527E+03	 5.000E+03	 4.309E+01
   49.8875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.525E+03	 5.000E+03	 4.309E+01
   49.9000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.524E+03	 5.000E+03	 4.309E+01
   49.9125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.522E+03	 5.000E+03	 4.309E+01
   49.9250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.521E+03	 5.000E+03	 4.309E+01
   49.9375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.520E+03	 5.000E+03	 4.309E+01
   49.9500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.518E+03	 5.000E+03	 4.309E+01
   49.9625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.517E+03	 5.000E+03	 4.309E+01
   49.9750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.516E+03	 5.000E+03	 4.309E+01
   49.9875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.515E+03	 5.000E+03	 4.309E+01
   50.0000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.514E+03	 5.000E+03	 4.309E+01
   50.0125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.512E+03	 5.000E+03	 4.309E+01
   50.0250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.511E+03	 5.000E+03	 4.309E+01
   50.0375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.511E+03	 5.000E+03	 4.309E+01
   50.0500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.510E+03	 5.000E+03	 4.309E+01
   50.0625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.509E+03	 5.000E+03	 4.309E+01
   50.0750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.508E+03	 5.000E+03	 4.309E+01
   50.0875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.507E+03	 5.000E+03	 4.309E+01
   50.1000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.506E+03	 5.000E+03	 4.309E+01
   50.1125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.506E+03	 5.000E+03	 4.309E+01
   50.1250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.505E+03	 5.000E+03	 4.309E+01
   50.1375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.505E+03	 5.000E+03	 4.309E+01
   50.1500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.504E+03	 5.000E+03	 4.309E+01
   50.1625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.504E+03	 5.000E+03	 4.309E+01
   50.1750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.1875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.2000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.2125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.2250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.502E+03	 5.000E+03	 4.309E+01
   50.2375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.502E+03	 5.000E+03	 4.309E+01
   50.2500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.502E+03	 5.000E+03	 4.309E+01
   50.2625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.502E+03	 5.000E+03	 4.309E+01
   50.2750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.502E+03	 5.000E+03	 4.309E+01
   50.2875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.502E+03	 5.000E+03	 4.309E+01
   50.3000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.3125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.3250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.3375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.503E+03	 5.000E+03	 4.309E+01
   50.3500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.504E+03	 5.000E+03	 4.309E+01
   50.3625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.504E+03	 5.000E+03	 4.309E+01
   50.3750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.505E+03	 5.000E+03	 4.309E+01
   50.3875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.505E+03	 5.000E+03	 4.309E+01
   50.4000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.506E+03	 5.000E+03	 4.309E+01
   50.4125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.507E+03	 5.000E+03	 4.309E+01
   50.4250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.507E+03	 5.000E+03	 4.309E+01
   50.4375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.508E+03	 5.000E+03	 4.309E+01
   50.4500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.509E+03	 5.000E+03	 4.309E+01
   50.4625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.510E+03	 5.000E+03	 4.309E+01
   50.4750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.511E+03	 5.000E+03	 4.309E+01
   50.4875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.512E+03	 5.000E+03	 4.309E+01
   50.5000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.513E+03	 5.000E+03	 4.309E+01
   50.5125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.514E+03	 5.000E+03	 4.309E+01
   50.5250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.515E+03	 5.000E+03	 4.309E+01
   50.5375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.516E+03	 5.000E+03	 4.309E+01
   50.5500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.518E+03	 5.000E+03	 4.309E+01
   50.5625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.519E+03	 5.000E+03	 4.309E+01
   50.5750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.520E+03	 5.000E+03	 4.309E+01
   50.5875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.522E+03	 5.000E+03	 4.309E+01
   50.6000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.523E+03	 5.000E+03	 4.309E+01
   50.6125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.525E+03	 5.000E+03	 4.309E+01
   50.6250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.526E+03	 5.000E+03	 4.309E+01
   50.6375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.528E+03	 5.000E+03	 4.309E+01
   50.6500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.530E+03	 5.000E+03	 4.309E+01
   50.6625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.531E+03	 5.000E+03	 4.309E+01
   50.6750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.533E+03	 5.000E+03	 4.309E+01
   50.6875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.535E+03	 5.000E+03	 4.309E+01
   50.7000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.537E+03	 5.000E+03	 4.309E+01
   50.7125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.539E+03	 5.000E+03	 4.309E+01
   50.7250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.541E+03	 5.000E+03	 4.309E+01
   50.7375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.543E+03	 5.000E+03	 4.309E+01
   50.7500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.545E+03	 5.000E+03	 4.309E+01
   50.7625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.547E+03	 5.000E+03	 4.309E+01
   50.7750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.549E+03	 5.000E+03	 4.309E+01
   50.7875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.551E+03	 5.000E+03	 4.309E+01
   50.8000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.554E+03	 5.000E+03	 4.309E+01
   50.8125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.556E+03	 5.000E+03	 4.309E+01
   50.8250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.558E+03	 5.000E+03	 4.309E+01
   50.8375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.561E+03	 5.000E+03	 4.309E+01
   50.8500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.563E+03	 5.000E+03	 4.309E+01
   50.8625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.566E+03	 5.000E+03	 4.309E+01
   50.8750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.568E+03	 5.000E+03	 4.309E+01
   50.8875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.571E+03	 5.000E+03	 4.309E+01
   50.9000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.573E+03	 5.000E+03	 4.309E+01
   50.9125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.576E+03	 5.000E+03	 4.309E+01
   50.9250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.579E+03	 5.000E+03	 4.309E+01
   50.9375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.581E+03	 5.000E+03	 4.309E+01
   50.9500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.584E+03	 5.000E+03	 4.309E+01
   50.9625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.587E+03	 5.000E+03	 4.309E+01
   50.9750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.590E+03	 5.000E+03	 4.309E+01
   50.9875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.593E+03	 5.000E+03	 4.309E+01
   51.0000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.595E+03	 5.000E+03	 4.309E+01
   51.0125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.598E+03	 5.000E+03	 4.309E+01
   51.0250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.601E+03	 5.000E+03	 4.309E+01
   51.0375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.604E+03	 5.000E+03	 4.309E+01
   51.0500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.607E+03	 5.000E+03	 4.309E+01
   51.0625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.610E+03	 5.000E+03	 4.309E+01
   51.0750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.614E+03	 5.000E+03	 4.309E+01
   51.0875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.617E+03	 5.000E+03	 4.309E+01
   51.1000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.620E+03	 5.000E+03	 4.309E+01
   51.1125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.623E+03	 5.000E+03	 4.309E+01
   51.1250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.626E+03	 5.000E+03	 4.309E+01
   51.1375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.630E+03	 5.000E+03	 4.309E+01
   51.1500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.633E+03	 5.000E+03	 4.309E+01
   51.1625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.636E+03	 5.000E+03	 4.309E+01
   51.1750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.639E+03	 5.000E+03	 4.309E+01
   51.1875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.643E+03	 5.000E+03	 4.309E+01
   51.2000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.646E+03	 5.000E+03	 4.309E+01
   51.2125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.650E+03	 5.000E+03	 4.309E+01
   51.2250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.653E+03	 5.000E+03	 4.309E+01
   51.2375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.656E+03	 5.000E+03	 4.309E+01
   51.2500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.372E+04	 4.180E+03	 5.660E+03	 5.000E+03	 4.309E+01
   51.2625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.663E+03	 5.000E+03	 4.309E+01
   51.2750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.667E+03	 5.000E+03	 4.309E+01
   51.2875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.670E+03	 5.000E+03	 4.309E+01
   51.3000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.674E+03	 5.000E+03	 4.309E+01
   51.3125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.677E+03	 5.000E+03	 4.309E+01
   51.3250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.681E+03	 5.000E+03	 4.309E+01
   51.3375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.684E+03	 5.000E+03	 4.309E+01
   51.3500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.688E+03	 5.000E+03	 4.309E+01
   51.3625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.692E+03	 5.000E+03	 4.309E+01
   51.3750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.695E+03	 5.000E+03	 4.309E+01
   51.3875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.699E+03	 5.000E+03	 4.309E+01
   51.4000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.702E+03	 5.000E+03	 4.309E+01
   51.4125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.706E+03	 5.000E+03	 4.309E+01
   51.4250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.710E+03	 5.000E+03	 4.309E+01
   51.4375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.713E+03	 5.000E+03	 4.309E+01
   51.4500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.717E+03	 5.000E+03	 4.309E+01
   51.4625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.721E+03	 5.000E+03	 4.309E+01
   51.4750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.724E+03	 5.000E+03	 4.309E+01
   51.4875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.728E+03	 5.000E+03	 4.309E+01
   51.5000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.731E+03	 5.000E+03	 4.309E+01
   51.5125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.735E+03	 5.000E+03	 4.309E+01
   51.5250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.739E+03	 5.000E+03	 4.309E+01
   51.5375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.742E+03	 5.000E+03	 4.309E+01
   51.5500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.746E+03	 5.000E+03	 4.309E+01
   51.5625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.750E+03	 5.000E+03	 4.309E+01
   51.5750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.753E+03	 5.000E+03	 4.309E+01
   51.5875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.757E+03	 5.000E+03	 4.309E+01
   51.6000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.760E+03	 5.000E+03	 4.309E+01
   51.6125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.764E+03	 5.000E+03	 4.309E+01
   51.6250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.767E+03	 5.000E+03	 4.309E+01
   51.6375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.771E+03	 5.000E+03	 4.309E+01
   51.6500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.775E+03	 5.000E+03	 4.309E+01
   51.6625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.778E+03	 5.000E+03	 4.309E+01
   51.6750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.782E+03	 5.000E+03	 4.309E+01
   51.6875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.785E+03	 5.000E+03	 4.309E+01
   51.7000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.789E+03	 5.000E+03	 4.309E+01
   51.7125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.792E+03	 5.000E+03	 4.309E+01
   51.7250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.795E+03	 5.000E+03	 4.309E+01
   51.7375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.371E+04	 4.180E+03	 5.799E+03	 5.000E+03	 4.309E+01
   51.7500	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.802E+03	 5.000E+03	 4.309E+01
   51.7625	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.806E+03	 5.000E+03	 4.309E+01
   51.7750	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.809E+03	 5.000E+03	 4.309E+01
   51.7875	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.812E+03	 5.000E+03	 4.309E+01
   51.8000	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.816E+03	 5.000E+03	 4.309E+01
   51.8125	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.819E+03	 5.000E+03	 4.309E+01
   51.8250	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.822E+03	 5.000E+03	 4.309E+01
   51.8375	 1.600E+01	 1.203E+01	 1.210E+01	 0.000E+00	 3.370E+04	 4.180E+03	 5.825E+03	 5.000E+03	 4.309E+01
